date,reactor_id,reactor_type,run_day,manure_fed_kg,water_kg,air_temp_in_situ,digester_temp,pH,TS,ash,VS_wet,VS_dry,TAN,CH4_pct,CO2_pct,acetate,VFA,y_biogas_STP,y_CH4_STP,y_CH4_per_gVS,manure_water_ratio,daily_mean_air_temp,daily_max_air_temp,daily_min_air_temp,daily_solar,daily_precip,daily_atm_p,daily_vpd,daily_wind,daily_temp_range
2024-07-20,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.7,,,,,,,,,,,,749.6503256770656,0.0,0.0,1.0,16.242708333333333,20.8,12.7,95.89166666666668,0.204,81.68527777777778,0.2933333333333333,0.8463541666666666,8.100000000000001
2024-07-22,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.6,,,,,,,,,,,,1471.7283950617282,0.0,0.0,1.0,16.923958333333335,22.1,13.4,131.02152777777778,0.0,81.83708333333334,0.3836458333333333,0.8635416666666667,8.700000000000001
2024-07-23,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.2,,,,,,,,,,,,757.4085365853658,0.0,0.0,1.0,16.069791666666667,21.8,10.8,185.42222222222225,0.0,81.97625,0.4580208333333333,0.8598958333333333,11.0
2024-07-24,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.6,,,,,,,,,,,,756.6746411483252,0.0,0.0,1.0,15.259722222222225,19.9,11.1,91.31041666666668,0.0,81.88875,0.3198611111111111,0.7874305555555555,8.799999999999999
2024-07-25,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.1,,,,,,,,,,,,736.473810338925,0.0,0.0,1.0,17.03402777777778,24.4,10.5,172.63958333333332,0.493,81.65565972222223,0.4054166666666667,0.8419791666666667,13.9
2024-07-26,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.1,,,,,,,,,,,,784.257932446264,0.0,0.0,1.0,17.501041666666666,25.4,14.5,157.14999999999998,42.215,81.62604166666667,0.2929861111111111,0.7526736111111112,10.9
2024-07-27,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.8,,,,,,,,,,,,790.8480325644505,0.0,0.0,1.0,15.734375,18.6,13.8,64.5625,44.811,81.7028125,0.1431597222222222,0.8563194444444444,4.800000000000001
2024-07-29,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.6,,,,,,,,,,,,1421.7200272479563,0.0,0.0,1.0,17.454166666666666,22.0,13.0,87.0298611111111,0.119,81.5678125,0.2849305555555556,0.6755902777777778,9.0
2024-07-30,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.6,,,,,,,,,,,,738.2901907356948,0.0,0.0,1.0,16.617361111111112,21.7,14.2,88.47222222222223,33.17,81.60805555555555,0.2213888888888888,0.8120673076923077,7.5
2024-07-31,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.1,,,,,,,,,,,,752.6150121065375,0.0,0.0,1.0,15.248611111111112,19.7,11.7,90.74583333333334,5.018,81.69388888888889,0.2106944444444444,0.811070110701107,8.0
2024-08-01,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.3,,,,,,,,,,,,722.894286691755,0.0,0.0,1.0,14.883680555555555,20.7,10.4,118.61736111111112,0.136,81.80024305555555,0.28875,0.8899652777777778,10.3
2024-08-02,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,26.4,,,,,,,,,,,,666.5430861723447,0.0,0.0,0.6666666666666666,15.579166666666667,19.8,11.3,106.80902777777776,0.0,81.78840277777778,0.3090625,0.8297222222222222,8.5
2024-08-02,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.1,,,,,,,,,,,,715.9123587812392,0.0,0.0,1.0,15.579166666666667,19.8,11.3,106.80902777777776,0.0,81.78840277777778,0.3090625,0.8297222222222222,8.5
2024-08-03,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.5,,,,,,,,,,,,707.1298482293423,0.0,0.0,1.0,16.366666666666667,20.2,13.4,118.52361111111112,0.0,81.75538194444444,0.3238194444444444,0.9982986111111112,6.799999999999999
2024-08-05,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,30.7,,,,,,,,,,,,1343.8755350675008,0.0,0.0,1.0,17.388541666666665,26.0,9.6,235.00625,0.136,81.63586805555556,0.6911111111111111,0.9636805555555557,16.4
2024-08-06,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,101.0,0.0,0.0,1.0,17.288194444444443,24.8,10.8,160.59444444444443,0.119,81.63746527777778,0.5322916666666667,0.9267708333333334,14.0
2024-08-07,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.3,,,,,,,,,,,,533.5116044399597,0.0,0.0,1.0,16.448958333333334,21.7,10.8,159.25,0.017,81.6778125,0.4502777777777778,1.0095486111111112,10.9
2024-08-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.6,,,,,,,,,,,,739.0607734806629,0.0,0.0,1.0,15.87326388888889,18.7,14.0,65.17083333333333,4.063,81.68802083333334,0.1894791666666666,0.7853472222222222,4.699999999999999
2024-08-09,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.6,,,,,,,,,,,,678.7292817679557,0.0,0.0,1.0,15.419791666666663,17.7,14.0,58.43055555555556,2.244,81.73399305555556,0.1151388888888889,0.8594791666666667,3.6999999999999993
2024-08-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.2,,,,,,,,,,,,700.435684647303,0.0,0.0,1.0,15.988541666666666,21.4,13.0,143.59583333333333,0.017,81.744375,0.2752777777777778,0.9682291666666668,8.399999999999999
2024-08-12,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.1,,,,,,,,,,,,1370.1580212985227,0.0,0.0,1.0,16.264930555555555,21.9,13.8,83.48541666666667,0.085,81.59732638888889,0.2506597222222222,0.8111458333333333,8.099999999999998
2024-08-13,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.0,,,,,,,,,,,,692.7842465753424,0.0,0.0,1.0,17.014583333333334,22.7,13.5,142.57222222222222,0.0,81.66416666666666,0.4165625,0.8456944444444444,9.2
2024-08-14,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.0,,,,,,,,,,,,677.4101694915254,0.0,0.0,1.0,17.42638888888889,23.4,12.9,160.10902777777778,0.0,81.64725694444445,0.4255555555555556,0.7254513888888889,10.499999999999998
2024-08-15,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.5,,,,,,,,,,,,710.6371379897785,0.0,0.0,1.0,17.304861111111112,22.9,14.1,140.48194444444445,0.0,81.70309027777779,0.3462847222222222,0.8311805555555556,8.799999999999999
2024-08-16,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,17.6,,,,,,,,,,,,684.8485891259463,0.0,0.0,1.0,16.986458333333335,22.0,14.0,116.39791666666666,0.221,81.74118055555556,0.38625,0.8304513888888888,8.0
2024-08-17,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.0,,,,,,,,,,,,702.7905405405405,0.0,0.0,1.0,16.403125000000003,22.7,10.4,160.10069444444446,0.051,81.68444444444444,0.5339583333333333,0.9672916666666668,12.3
2024-08-19,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.0,,,,,,,,,,,,1373.4143835616435,0.0,0.0,1.0,15.767013888888888,22.7,9.3,170.2513888888889,0.085,81.79642361111111,0.4767013888888888,0.9527083333333332,13.4
2024-08-20,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.1,,,,,,,,,,,,703.0837004405286,0.0,0.0,1.0,16.16111111111111,21.8,11.2,110.16041666666666,0.0,81.7709375,0.4032986111111111,0.7400694444444444,10.6
2024-08-21,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.0,,,,,,,,,,,,660.3010380622837,0.0,0.0,1.0,15.266319444444443,18.3,13.2,61.07083333333334,0.0,81.6711111111111,0.3121180555555555,0.8912152777777779,5.100000000000001
2024-08-22,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.2,,,,,,,,,,,,730.643153526971,0.0,0.0,1.0,15.710763888888888,20.5,12.9,108.94236111111113,0.578,81.6854861111111,0.3245138888888889,0.7725347222222223,7.6
2024-08-23,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.1,,,,,,,,,,,,702.8277986990756,0.0,0.0,1.0,15.923958333333337,20.0,12.8,92.77638888888887,0.034,81.74090277777778,0.3332638888888889,0.8298263888888889,7.199999999999999
2024-08-24,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.2,,,,,,,,,,,,700.435684647303,0.0,0.0,1.0,15.507638888888888,18.6,13.4,57.23194444444445,0.0,81.81902777777778,0.3025694444444444,0.7604861111111112,5.200000000000001
2024-08-26,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.1,,,,,,,,,,,,1358.9041566472,0.0,0.0,1.0,16.156944444444445,20.9,13.0,115.22361111111113,0.0,81.83121527777777,0.3667361111111111,0.8623611111111111,7.899999999999999
2024-08-27,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.5,,,,,,,,,,,,682.732538330494,0.0,0.0,1.0,17.530555555555555,22.1,14.9,135.30347222222224,0.0849999999999999,81.83993055555555,0.3815972222222222,0.9602777777777778,7.200000000000001
2024-08-28,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.2,,,,,,,,,,,,657.6985195154778,0.0,0.0,1.0,18.48888888888889,24.2,14.4,185.35625,0.0,81.82357638888888,0.506875,1.0154166666666666,9.8
2024-08-29,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.3,,,,,,,,,,,,696.1361327463596,0.0,0.0,1.0,18.82986111111111,25.6,14.7,190.75833333333333,0.0,81.76934027777777,0.6009722222222222,0.9830902777777778,10.900000000000002
2024-08-30,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.1,,,,,,,,,,,,707.330839850391,0.0,0.0,1.0,18.23090277777778,24.3,14.2,187.425,0.0,81.79670138888889,0.6034375,1.0077083333333334,10.1
2024-08-31,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.4,,,,,,,,,,,,716.8104619565217,0.0,0.0,1.0,16.93402777777778,22.5,12.0,166.52152777777778,0.0,81.81024305555555,0.5228472222222222,1.19625,10.5
2024-09-02,R3-FIXED DOME,FIXED_DOME,,140.0,210.0,27.1,,,,,,,,,,,,370.2465844718427,0.0,0.0,0.6666666666666666,15.999305555555557,20.2,12.1,85.70347222222222,0.0,81.8528125,0.3901388888888888,0.7965972222222222,8.1
2024-09-02,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.1,,,,,,,,,,,,1366.4067330814153,0.0,0.0,1.0,15.999305555555557,20.2,12.1,85.70347222222222,0.0,81.8528125,0.3901388888888888,0.7965972222222222,8.1
2024-09-03,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,18.5,,,,,,,,,,,,661.1938250428816,0.0,0.0,1.0,16.779861111111114,20.6,14.3,84.11944444444445,0.0,81.78472222222223,0.3541666666666667,0.8680902777777777,6.300000000000001
2024-09-04,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,16.0,,,,,,,,,,,,674.4705882352941,0.0,0.0,1.0,15.417708333333334,19.3,13.6,62.04583333333333,10.0,81.8176388888889,0.22,0.9241319444444444,5.700000000000001
2024-09-05,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.5,,,,,,,,,,,,655.2,0.0,0.0,1.0,16.683333333333334,21.3,12.5,104.90972222222224,0.0,81.78065972222223,0.4536458333333333,0.8354861111111112,8.8
2024-09-06,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,20.4,,,,,,,,,,,,706.2269938650307,0.0,0.0,1.0,16.79340277777778,20.2,14.1,118.73958333333331,0.0,81.8528125,0.3759027777777778,1.155486111111111,6.1
2024-09-07,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.6,,,,,,,,,,,,684.8010788941335,0.0,0.0,1.0,17.71527777777778,23.1,12.5,187.3763888888889,0.0,81.87934027777777,0.5688888888888889,0.9213888888888888,10.6
2024-09-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,-271936.0,0.0,0.0,1.0,18.276041666666668,25.3,13.9,170.81875000000002,0.034,81.83545138888888,0.6507291666666667,0.8527777777777777,11.4
2024-09-09,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,19.013541666666665,26.5,12.3,220.28819444444449,0.0,81.760625,0.7691666666666667,0.8623611111111111,14.2
2024-09-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,19.040972222222223,26.3,12.2,249.63541666666663,0.017,81.73395833333333,0.7567708333333333,1.026111111111111,14.1
2024-09-11,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,18.515972222222224,26.2,12.0,244.27916666666664,0.068,81.69600694444445,0.9115972222222224,1.060277777777778,14.2
2024-09-12,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,18.234375,25.7,12.5,193.63472222222225,0.0,81.74260416666667,0.7033680555555555,0.9269444444444443,13.2
2024-09-13,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,28.5,,,,,,,,,,,,0.0,0.0,0.0,1.0,18.152083333333334,25.9,11.9,224.09722222222223,0.0,81.796875,0.7545138888888889,0.9939930555555556,13.999999999999998
2024-09-14,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,29.2,,,,,,,,,,,,249811.26075446725,0.0,0.0,1.0,17.884027777777778,25.0,11.6,260.3701388888889,0.102,81.82548611111112,0.9001041666666667,1.1232291666666667,13.4
2024-09-16,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,27.8,,,,,,,,,,,,1315.9906914893618,0.0,0.0,1.0,17.639236111111114,25.4,11.4,197.96319444444444,0.0,81.77006944444445,0.6252777777777778,1.0418402777777778,13.999999999999998
2024-09-17,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.3,,,,,,,,,,,,791.0742387957578,0.0,0.0,1.0,17.402083333333334,23.3,13.6,131.3465277777778,0.0,81.84909722222223,0.5202430555555556,0.8516319444444445,9.7
2024-09-18,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,26.2,,,,,,,,,,,,663.3389037433155,0.0,0.0,1.0,18.56493055555556,26.0,13.2,205.4020833333333,0.0,81.70413194444444,0.6698958333333334,0.935,12.8
2024-09-19,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.1,,,,,,,,,,,,629.4345338269943,0.0,0.0,1.0,18.922222222222224,26.6,12.9,216.0548611111111,0.0,81.51413194444444,0.6530555555555556,0.9260069444444444,13.7
2024-09-20,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,27.4,,,,,,,,,,,,703.4021304926765,0.0,0.0,1.0,19.163541666666667,27.6,14.2,208.24513888888887,9.513,81.60881944444445,0.6252083333333334,0.8598263888888888,13.400000000000002
2024-09-21,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.1,,,,,,,,,,,,648.7310669808145,0.0,0.0,1.0,18.25451388888889,25.5,14.5,178.79791666666668,2.127,81.6490625,0.4596874999999999,0.8586458333333333,11.0
2024-09-23,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.5,,,,,,,,,,,,-233292.08094435075,0.0,0.0,1.0,17.080208333333335,21.7,13.2,107.15416666666668,0.0,81.75628472222223,0.5379513888888889,0.9503125,8.5
2024-09-24,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,21.4,,,,,,,,,,,,237043.56317934784,0.0,0.0,1.0,17.56527777777778,23.6,11.9,175.99930555555557,0.0,81.72840277777777,0.6088194444444445,0.9560069444444445,11.7
2024-09-25,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.6,,,,,,,,,,,,654.0430622009568,0.0,0.0,1.0,17.82534722222222,23.1,14.2,119.54513888888889,0.0,81.7396875,0.5777430555555555,0.829201388888889,8.900000000000002
2024-09-26,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.4,,,,,,,,,,,,663.2875335120644,0.0,0.0,1.0,18.251388888888886,26.1,10.3,215.0111111111111,0.034,81.67979166666666,0.6718055555555555,1.0795486111111112,15.8
2024-09-27,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,28.3,,,,,,,,,,,,690.4281447062727,0.0,0.0,1.0,18.89375,25.8,14.3,177.80555555555554,8.441,81.60711805555555,0.5049652777777778,0.8511458333333333,11.5
2024-09-28,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,27.9,,,,,,,,,,,,664.1276171485544,0.0,0.0,1.0,18.01944444444445,25.4,13.5,162.79861111111111,0.459,81.4990625,0.4437847222222222,0.9344444444444444,11.9
2024-09-30,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,27.0,,,,,,,,,,,,1387.75,0.0,0.0,1.0,18.740972222222226,26.2,14.7,204.1888888888889,2.754,81.51243055555557,0.4861805555555556,0.9633935018050542,11.5
2024-10-01,R3-FIXED DOME,FIXED_DOME,,,,29.9,,,,,,,,,,,,,0.0,,,20.03368055555556,26.3,14.4,235.73194444444445,0.0,81.46791666666667,0.7261111111111112,1.1946527777777778,11.9
2024-10-01,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,28.5,,,,,,,,,,,,648.318407960199,0.0,0.0,1.0,20.03368055555556,26.3,14.4,235.73194444444445,0.0,81.46791666666667,0.7261111111111112,1.1946527777777778,11.9
2024-10-02,R3-FIXED DOME,FIXED_DOME,,20.0,30.0,32.6,,,,,,,,,,,,795.0589005235602,0.0,0.0,0.6666666666666666,19.06111111111112,24.0,15.9,171.61944444444444,0.0,81.56246527777779,0.5744791666666667,1.361701388888889,8.1
2024-10-02,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.6,,,,,,,,,,,,690.323668240054,0.0,0.0,1.0,19.06111111111112,24.0,15.9,171.61944444444444,0.0,81.56246527777779,0.5744791666666667,1.361701388888889,8.1
2024-10-03,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.0,,,,,,,,,,,,649.2972972972973,0.0,0.0,1.0,17.882986111111112,23.1,13.6,160.60625,0.0,81.7117013888889,0.5448958333333334,1.1876736111111112,9.500000000000002
2024-10-04,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.7,,,,,,,,,,,,690.9541345831939,0.0,0.0,1.0,18.339930555555554,24.9,11.2,231.5111111111111,0.034,81.77416666666666,0.7812152777777778,1.1527777777777777,13.7
2024-10-05,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,19.3,,,,,,,,,,,,749.0455011974,0.0,0.0,1.0,17.814583333333335,22.8,14.7,120.28680555555556,0.0,81.73538194444444,0.4985069444444444,1.1299652777777778,8.100000000000001
2024-10-07,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.1,,,,,,,,,,,,1463.191489361702,0.0,0.0,1.0,17.853819444444444,22.5,14.8,144.04791666666668,0.0,81.73788194444444,0.4454861111111111,0.9134027777777778,7.699999999999999
2024-10-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,-3371.0,0.0,0.0,1.0,19.122916666666665,25.1,14.9,211.44791666666663,0.0,81.80506944444444,0.6487152777777778,1.0426041666666666,10.2
2024-10-08,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.1,,,,,,,,,,,,631.2722988892629,0.0,0.0,1.0,19.122916666666665,25.1,14.9,211.44791666666663,0.0,81.80506944444444,0.6487152777777778,1.0426041666666666,10.2
2024-10-09,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,24.5,,,,,,,,,,,,752.470588235294,0.0,0.0,1.0,18.85590277777778,25.6,13.5,223.86944444444444,0.0,81.84291666666667,0.7392708333333333,1.1140277777777776,12.1
2024-10-10,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.7,,,,,,,,,,,,786.5945214744675,0.0,0.0,1.0,18.240625,23.8,13.4,213.8111111111111,0.0,81.80090277777778,0.6346527777777777,1.1184375,10.4
2024-10-11,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,22.0,,,,,,,,,,,,773.6542372881355,0.0,0.0,1.0,18.771527777777777,24.6,14.4,187.04305555555555,0.0,81.80010416666667,0.7059027777777778,1.218784722222222,10.2
2024-10-12,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,23.0,,,,,,,,,,,,795.9425675675675,0.0,0.0,1.0,18.365625,24.6,13.5,198.06458333333333,0.0,81.84777777777778,0.6757638888888889,1.3999652777777778,11.1
2024-10-14,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.5,,,,,,,,,,,,1545.6281407035176,0.0,0.0,1.0,18.91076388888889,26.5,11.5,250.84583333333336,0.017,81.71770833333333,0.7989583333333333,1.0125347222222223,15.0
2024-10-15,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.1,,,,,,,,,,,,774.7668567594766,0.0,0.0,1.0,18.338194444444444,27.0,12.3,206.53125,0.204,81.69111111111111,0.5724652777777778,0.9385416666666668,14.7
2024-10-16,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,28.5,,,,,,,,,,,,776.8955223880597,0.0,0.0,1.0,19.58020833333333,26.4,15.5,183.41458333333333,0.136,81.70982638888889,0.6416666666666667,0.9232291666666668,10.9
2024-10-17,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.0,,,,,,,,,,,,784.1879194630872,0.0,0.0,1.0,20.40173611111111,26.7,15.4,216.98055555555555,0.0,81.72086805555556,0.8789236111111111,0.8922916666666667,11.3
2024-10-18,R3-FIXED DOME,FIXED_DOME,,20.0,20.0,25.5,,,,,,,,,,,,792.0201005025125,0.0,0.0,1.0,17.844155844155843,26.5,13.5,207.99090909090907,0.0,81.67999999999999,0.5033116883116884,0.7838961038961039,13.0
2024-04-22,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,27.8,,,,,,,,,,,,219850.3125,0.0,0.0,0.6666666666666666,18.634375,24.9,15.6,149.7076388888889,45.664,81.5026736111111,0.2607638888888888,0.824516129032258,9.3
2024-04-23,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,22.2,,,,,,,,,,,,79.53252032520325,0.0,0.0,0.6666666666666666,18.97152777777778,24.4,16.0,136.0076388888889,30.557,81.4667013888889,0.2401041666666666,0.9626136363636364,8.399999999999999
2024-04-24,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,22.9,,,,,,,,,,,,71.96350118283203,0.0,0.0,0.6666666666666666,18.105555555555554,24.1,15.5,138.92291666666668,29.974,81.44788194444445,0.1889236111111111,0.7051041666666666,8.600000000000001
2024-04-25,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,24.6,,,,,,,,,,,,54.12298387096774,0.0,0.0,0.6666666666666666,19.136458333333334,24.1,16.1,177.97222222222223,13.837,81.39743055555556,0.2988194444444444,0.7764583333333334,8.0
2024-04-26,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,22.4,,,,,,,,,,,,35.11848341232228,0.0,0.0,0.6666666666666666,17.441666666666666,23.1,15.8,101.18472222222222,5.101,81.48579861111111,0.1819791666666667,0.6486111111111111,7.300000000000001
2024-04-27,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,27.2,,,,,,,,,,,,26.372418387741508,0.0,0.0,0.6666666666666666,18.668750000000003,25.0,14.9,168.24444444444444,5.206,81.41732638888888,0.3104513888888889,0.8275694444444445,10.1
2024-04-29,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,27.0,,,,,,,,,,,,35.49,0.0,0.0,0.6666666666666666,17.710416666666667,22.8,14.4,102.90347222222222,28.601,81.5292013888889,0.1784375,0.7272432432432432,8.4
2024-04-30,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,25.6,,,,,,,,,,,,26.513730743469523,0.0,0.0,0.6666666666666666,19.246180555555554,25.9,15.4,182.67777777777772,11.261,81.40770833333333,0.3294444444444444,0.6211111111111111,10.499999999999998
2024-05-01,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,21.2,,,,,,,,,,,,35.26172671651938,0.0,0.0,0.6666666666666666,19.08194444444445,24.3,16.0,139.19722222222222,59.883,81.35878472222223,0.2757291666666666,0.5873263888888889,8.3
2024-05-02,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,25.4,,,,,,,,,,,,15.5529490616622,0.0,0.0,0.6666666666666666,18.856250000000003,26.2,16.4,129.36111111111111,20.465,81.38517361111111,0.2534375,0.6594791666666667,9.8
2024-05-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,26.6,,,,,,,,,,,,501.1682242990654,0.0,0.0,0.6666666666666666,19.53993055555556,24.7,16.4,173.70069444444445,5.905,81.45854166666668,0.3486458333333333,0.7819791666666667,8.3
2024-05-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,24.6,,,,,,,,,,,,27.520161290322577,0.0,0.0,0.6666666666666666,19.53993055555556,24.7,16.4,173.70069444444445,5.905,81.45854166666668,0.3486458333333333,0.7819791666666667,8.3
2024-05-04,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,22.2,,,,,,,,,,,,27.74390243902439,0.0,0.0,0.6666666666666666,18.277083333333334,24.4,15.8,104.20208333333332,29.177,81.59826388888888,0.2517013888888889,0.6540972222222222,8.599999999999998
2024-05-06,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,19.6,,,,,,,,,,,,41.05263157894736,0.0,0.0,0.6666666666666666,17.500347222222224,23.1,14.8,124.59166666666668,22.468,81.64086805555556,0.2220486111111111,0.8114930555555556,8.3
2024-05-07,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,19.4,,,,,,,,,,,,31.74418604651163,0.0,0.0,0.6666666666666666,18.01944444444445,21.6,16.1,77.64305555555556,23.067,81.66024305555555,0.1868402777777777,0.9112847222222222,5.5
2024-05-08,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,21.8,,,,,,,,,,,,21.299185888738126,0.0,0.0,0.6666666666666666,17.633680555555557,21.5,15.0,92.45972222222224,0.0,81.5936111111111,0.2074305555555555,1.135486111111111,6.5
2024-05-09,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.2,,,,,,,,,,,,29.59349593495935,0.0,0.0,1.0,17.731250000000003,21.5,14.7,102.89513888888888,0.0,81.55402777777778,0.2844791666666666,1.141111111111111,6.800000000000001
2024-05-10,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.2,,,,,,,,,,,,13.966575716234653,0.0,0.0,1.0,17.88784722222222,22.6,15.9,92.20833333333331,0.204,81.60708333333334,0.2435763888888889,0.909652777777778,6.700000000000001
2024-05-11,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.8,,,,,,,,,,,,22.84136546184739,0.0,0.0,1.0,19.496875000000003,25.2,15.2,199.8722222222222,0.017,81.66368055555556,0.4635763888888888,0.9291666666666668,10.0
2024-05-13,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.7,,,,,,,,,,,,38.51528384279476,0.0,0.0,1.0,19.31631944444445,24.7,15.2,191.48194444444445,0.0,81.61340277777778,0.5412152777777778,0.844375,9.5
2024-05-14,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.6,,,,,,,,,,,,15.542531815137306,0.0,0.0,1.0,19.054861111111112,24.3,15.6,174.80763888888887,0.476,81.62076388888889,0.4636458333333333,0.8808680555555556,8.700000000000001
2024-06-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,29.7,,,,,,,,,,,,556.4618434093162,0.0,0.0,0.6666666666666666,18.823958333333334,23.5,15.6,126.40833333333332,0.952,81.69121527777777,0.3234722222222222,0.6792708333333333,7.9
